Entity1,Relationship,Entity2,Property
非洲大蜗牛,THRIVES_IN,橡胶园,null
非洲大蜗牛,THRIVES_IN,杂草丛生树木葱郁农作物繁茂阴暗潮湿的环境,null
非洲大蜗牛,THRIVES_IN,腐殖质的土壤里,null
非洲大蜗牛,THRIVES_IN,枯草堆,null
非洲大蜗牛,THRIVES_IN,洞穴中,null
非洲大蜗牛,THRIVES_IN,树枝落叶和石块下,null
非洲大蜗牛,THRIVES_IN,垃圾堆,null
非洲大蜗牛,THRIVES_IN,低热河谷区,null
非洲大蜗牛,INTRODUCED_VIA,人类活动货物的流通,null
非洲大蜗牛,INTRODUCED_VIA,人为的携带,null
非洲大蜗牛,INTRODUCED_VIA,宠物贸易,null
非洲大蜗牛,INTRODUCED_VIA,作为食物资源,null
非洲大蜗牛,INTRODUCED_VIA,意外引入,null
非洲大蜗牛,INTRODUCED_VIA,通过轮船火车汽车飞机等运输工具随观赏植物苗木板材集装箱货物包装箱传播,null
非洲大蜗牛,INTRODUCED_VIA,被作为观赏品和食物直接引入,null
非洲大蜗牛,REPORTED_IN,广东省,year=null;status=分布
广东省,LOCATED_IN,中国,null
非洲大蜗牛,REPORTED_IN,香港,year=null;status=分布
香港,LOCATED_IN,中国,null
非洲大蜗牛,REPORTED_IN,云南省,year=null;status=分布
云南省,LOCATED_IN,中国,null
非洲大蜗牛,REPORTED_IN,广西壮族自治区,year=null;status=分布
广西壮族自治区,LOCATED_IN,中国,null
非洲大蜗牛,REPORTED_IN,福建省,year=null;status=分布
福建省,LOCATED_IN,中国,null
非洲大蜗牛,REPORTED_IN,台湾省,year=null;status=分布
台湾省,LOCATED_IN,中国,null
非洲大蜗牛,REPORTED_IN,海南省,year=null;status=分布
海南省,LOCATED_IN,中国,null
非洲大蜗牛,REPORTED_IN,厦门市,year=1931;status=首次发现
厦门市,LOCATED_IN,福建省,null
非洲大蜗牛,REPORTED_IN,东沙岛,year=null;status=分布
东沙岛,LOCATED_IN,台湾省,null
非洲大蜗牛,REPORTED_IN,南宁市,year=2013;status=发现
南宁市,LOCATED_IN,广西壮族自治区,null
非洲大蜗牛,REPORTED_IN,福州市,year=2014;status=发现
福州市,LOCATED_IN,福建省,null
非洲大蜗牛,REPORTED_IN,惠州市,year=2024;status=发现
惠州市,LOCATED_IN,广东省,null
非洲大蜗牛,REPORTED_IN,深圳市,year=2026;status=发现
深圳市,LOCATED_IN,广东省,null
非洲大蜗牛,REPORTED_IN,新北市平溪区,year=null;status=分布
平溪区,LOCATED_IN,新北市,null
新北市,LOCATED_IN,台湾省,null
非洲大蜗牛,REPORTED_IN,屏东县恒春半岛,year=null;status=分布
恒春半岛,LOCATED_IN,屏东县,null
屏东县,LOCATED_IN,台湾省,null
非洲大蜗牛,REPORTED_IN,屏东县好茶玛家,year=null;status=分布
好茶玛家,LOCATED_IN,屏东县,null
非洲大蜗牛,REPORTED_IN,花莲县玉里镇,year=null;status=分布
玉里镇,LOCATED_IN,花莲县,null
花莲县,LOCATED_IN,台湾省,null
非洲大蜗牛,REPORTED_IN,南投县草屯镇,year=null;status=分布
草屯镇,LOCATED_IN,南投县,null
南投县,LOCATED_IN,台湾省,null
非洲大蜗牛,REPORTED_IN,南投县埔里镇,year=null;status=分布
埔里镇,LOCATED_IN,南投县,null
非洲大蜗牛,REPORTED_IN,新北市板桥区,year=null;status=分布
板桥区,LOCATED_IN,新北市,null
非洲大蜗牛,REPORTED_IN,新北市新店区,year=null;status=分布
新店区,LOCATED_IN,新北市,null
非洲大蜗牛,REPORTED_IN,南投市,year=null;status=分布
南投市,LOCATED_IN,南投县,null
非洲大蜗牛,REPORTED_IN,嘉义县阿里山,year=null;status=分布
阿里山,LOCATED_IN,嘉义县,null
嘉义县,LOCATED_IN,台湾省,null
非洲大蜗牛,REPORTED_IN,屏东县来义,year=null;status=分布
来义,LOCATED_IN,屏东县,null
非洲大蜗牛,REPORTED_IN,屏东县满州乡,year=null;status=分布
满州乡,LOCATED_IN,屏东县,null
非洲大蜗牛,REPORTED_IN,花莲县太鲁阁,year=null;status=分布
太鲁阁,LOCATED_IN,花莲县,null
非洲大蜗牛,PREYS_ON,农作物,severity=高
非洲大蜗牛,PREYS_ON,林木,severity=高
非洲大蜗牛,PREYS_ON,果树,severity=高
非洲大蜗牛,PREYS_ON,蔬菜,severity=高
非洲大蜗牛,PREYS_ON,花卉,severity=高
非洲大蜗牛,PREYS_ON,木瓜,severity=高
非洲大蜗牛,PREYS_ON,木霜,severity=高
非洲大蜗牛,PREYS_ON,仙人掌,severity=高
非洲大蜗牛,PREYS_ON,面包果,severity=高
非洲大蜗牛,PREYS_ON,橡胶,severity=高
非洲大蜗牛,PREYS_ON,可可,severity=高
非洲大蜗牛,PREYS_ON,茶,severity=高
非洲大蜗牛,PREYS_ON,柑桔,severity=高
非洲大蜗牛,PREYS_ON,椰子,severity=高
非洲大蜗牛,PREYS_ON,菠萝,severity=高
非洲大蜗牛,PREYS_ON,香蕉,severity=高
非洲大蜗牛,PREYS_ON,竹芋,severity=高
非洲大蜗牛,PREYS_ON,番薯,severity=高
非洲大蜗牛,PREYS_ON,花生,severity=高
非洲大蜗牛,PREYS_ON,菜豆,severity=高
非洲大蜗牛,PREYS_ON,落地生根,severity=高
非洲大蜗牛,PREYS_ON,铁角蕨,severity=高
非洲大蜗牛,PREYS_ON,谷类植物,severity=高
非洲大蜗牛,PREYS_ON,高粱,severity=高
非洲大蜗牛,PREYS_ON,粟,severity=高
非洲大蜗牛,PREYS_ON,十字花科植物,severity=高
非洲大蜗牛,PREYS_ON,葫芦科植物,severity=高
非洲大蜗牛,PREYS_ON,豆科植物,severity=高
非洲大蜗牛,PREYS_ON,木薯,severity=高
非洲大蜗牛,PREYS_ON,柚木幼株,severity=高
非洲大蜗牛,PREYS_ON,同伴尸体,severity=低
非洲大蜗牛,PREYS_ON,纸张,severity=低
非洲大蜗牛,PREYS_ON,水泥,severity=低
非洲大蜗牛,COMPETES_WITH,原生蜗牛,severity=高
非洲大蜗牛,CAUSES,对中国的本土物种生态环境以及社会经济等都产生了较大的影响与危害,type=直接
非洲大蜗牛,CAUSES,传播结核病,type=间接
非洲大蜗牛,CAUSES,传播嗜酸性脑膜炎,type=间接
非洲大蜗牛,CAUSES,传播鼠肺线虫,type=间接
非洲大蜗牛,CAUSES,改变栖息地,type=直接
非洲大蜗牛,CAUSES,改变食物链,type=间接
非洲大蜗牛,CAUSES,改变本土生态系统,type=间接
非洲大蜗牛,CAUSES,引起严重的经济损失,type=直接
非洲大蜗牛,CAUSES,增加植物疾病的传布,type=间接
非洲大蜗牛,AFFECTS,500多种植物,null
非洲大蜗牛,AFFECTS,本土植物,null
非洲大蜗牛,AFFECTS,花园花卉,null
非洲大蜗牛,AFFECTS,观赏植物,null
非洲大蜗牛,SPREAD_RISK_TO,周边水域,confidence=中
人工捕杀,MITIGATES,非洲大蜗牛,method=物理;type=主要
食物诱杀,MITIGATES,非洲大蜗牛,method=物理;type=辅助
苛性碳酸钠拌土形成保护带,MITIGATES,非洲大蜗牛,method=物理;type=辅助
干石灰拌土形成保护带,MITIGATES,非洲大蜗牛,method=物理;type=辅助
钾盐镁矾拌土形成保护带,MITIGATES,非洲大蜗牛,method=物理;type=辅助
光滑铜板形成机械隔离围墙,MITIGATES,非洲大蜗牛,method=物理;type=辅助
锌板形成机械隔离围墙,MITIGATES,非洲大蜗牛,method=物理;type=辅助
水旱轮作,MITIGATES,非洲大蜗牛,method=农业;type=主要
铲除花圃菜地周围杂草,MITIGATES,非洲大蜗牛,method=农业;type=辅助
喷洒四聚乙醛,MITIGATES,非洲大蜗牛,method=化学;type=主要
喷洒氨基甲酸酯,MITIGATES,非洲大蜗牛,method=化学;type=主要
喷洒硫酸铜,MITIGATES,非洲大蜗牛,method=化学;type=主要
喷洒硫酸铁,MITIGATES,非洲大蜗牛,method=化学;type=主要
喷洒杀贝剂,MITIGATES,非洲大蜗牛,method=化学;type=主要
喷洒氨溶液,MITIGATES,非洲大蜗牛,method=化学;type=主要
喷洒甲胺磷,MITIGATES,非洲大蜗牛,method=化学;type=主要
喷洒乐果,MITIGATES,非洲大蜗牛,method=化学;type=主要
毒饵诱杀,MITIGATES,非洲大蜗牛,method=化学;type=辅助
保护利用蟾蜍青蛙蚂蚁鸟类,MITIGATES,非洲大蜗牛,method=生物;type=主要
饲养鸡鸭鹅,MITIGATES,非洲大蜗牛,method=生物;type=主要
严格检疫,MITIGATES,非洲大蜗牛,method=检疫;type=主要
美国佛罗里达州入侵事件,CAUSES,每年损失1100万美元,type=直接
美国佛罗里达州入侵事件,DURING,1969年,null
广西南宁入侵事件,DURING,2013年,null
广西南宁入侵事件,CAUSES,对蔬菜等农作物危害极大,type=直接
中国福州入侵事件,DURING,2014年,null
中国福州入侵事件,CAUSES,危害500多种作物,type=直接
台湾省东沙岛入侵事件,DURING,1918-1919年,null
台湾省东沙岛入侵事件,CAUSES,作为养殖食用后传入中国大陆,type=直接
福建省防治事件,DURING,20世纪80年代,null
福建省防治事件,CAUSES,养殖户将它们抛到野外,type=直接
美国佛罗里达州根除事件,DURING,2011-2021年,null
美国佛罗里达州根除事件,CAUSES,宣布根除成功,type=直接
美国佛罗里达州再次发现事件,DURING,2022年6月,null
美国佛罗里达州再次发现事件,AFTER,美国佛罗里达州根除事件,null
广东深圳感染事件,DURING,2026年5月,null
广东深圳感染事件,CAUSES,一名1岁女童确诊广州管圆线虫病引发的严重脑炎,type=直接
