Entity1,Relationship,Entity2,Property
非洲大蜗牛,CAUSES,嗜酸性脑膜炎,type=间接
非洲大蜗牛,CAUSES,结核病传播,type=间接
非洲大蜗牛,CAUSES,皮炎,type=间接
非洲大蜗牛,CAUSES,皮肤瘙痒,type=间接
非洲大蜗牛,CAUSES,皮肤肿胀,type=间接
非洲大蜗牛,CAUSES,发热,type=间接
非洲大蜗牛,CAUSES,头痛,type=间接
非洲大蜗牛,CAUSES,视力障碍,type=间接
非洲大蜗牛,CAUSES,昏迷,type=间接
非洲大蜗牛,CAUSES,死亡,type=间接
非洲大蜗牛,CAUSES,脑炎,type=间接
非洲大蜗牛,CAUSES,人类感染广州管圆线虫,type=间接
福建省福州市2024年冬季集中清除行动,MITIGATES,非洲大蜗牛,method=物理;type=主要
福建省福州市2024年冬季集中清除行动,DURING,2024年冬季,null
福建省2025年夏季集中灭螺行动,MITIGATES,非洲大蜗牛,method=综合;type=主要
福建省2025年夏季集中灭螺行动,DURING,2025年5月-9月,null
延平区2025年夏季防治工作,MITIGATES,非洲大蜗牛,method=物理;type=主要
延平区2025年夏季防治工作,DURING,2025年夏季,null
厦门市2025年夏季集中清除行动,MITIGATES,非洲大蜗牛,method=综合;type=主要
厦门市2025年夏季集中清除行动,DURING,2025年夏季,null
漳平市2025年夏季集中灭螺行动,MITIGATES,非洲大蜗牛,method=综合;type=主要
漳平市2025年夏季集中灭螺行动,DURING,2025年5月-9月,null
平潭综合实验区2025年夏季集中灭螺行动,MITIGATES,非洲大蜗牛,method=综合;type=主要
平潭综合实验区2025年夏季集中灭螺行动,DURING,2025年5月-9月,null
龙岩市2025年夏季集中灭螺行动,MITIGATES,非洲大蜗牛,method=综合;type=主要
龙岩市2025年夏季集中灭螺行动,DURING,2025年5月-9月,null
翠江镇2024年专项整治行动,MITIGATES,非洲大蜗牛,method=综合;type=主要
翠江镇2024年专项整治行动,DURING,2024年,null
人工捕捉,MITIGATES,非洲大蜗牛,method=物理;type=主要
撒施食盐,MITIGATES,非洲大蜗牛,method=物理;type=主要
撒施生石灰,MITIGATES,非洲大蜗牛,method=化学;type=主要
喷洒四聚乙醛,MITIGATES,非洲大蜗牛,method=化学;type=主要
投放嫩菜叶诱集,MITIGATES,非洲大蜗牛,method=物理;type=辅助
使用化学引诱剂,MITIGATES,非洲大蜗牛,method=化学;type=辅助
石灰处理后挖坑填埋,MITIGATES,非洲大蜗牛,method=物理;type=主要
检疫防治,MITIGATES,非洲大蜗牛,method=检疫;type=主要
苗木运输检疫,MITIGATES,非洲大蜗牛,method=检疫;type=主要
口岸检疫,MITIGATES,非洲大蜗牛,method=检疫;type=主要
放养家禽取食,MITIGATES,非洲大蜗牛,method=生物;type=辅助
种植辛辣刺激性植物隔离,MITIGATES,非洲大蜗牛,method=农业;type=辅助
保护和释放步甲科昆虫,MITIGATES,非洲大蜗牛,method=生物;type=辅助
保护和释放萤火虫,MITIGATES,非洲大蜗牛,method=生物;type=辅助
保护和利用蟾蜍,MITIGATES,非洲大蜗牛,method=生物;type=辅助
保护和利用黄鹂鸟,MITIGATES,非洲大蜗牛,method=生物;type=辅助
保护和利用鸦科鸟类,MITIGATES,非洲大蜗牛,method=生物;type=辅助
保护和利用褐翅鸦鹃,MITIGATES,非洲大蜗牛,method=生物;type=辅助
清除杂草垃圾堆乱石堆,MITIGATES,非洲大蜗牛,method=农业;type=主要
越冬前整治,MITIGATES,非洲大蜗牛,method=农业;type=主要
非洲大蜗牛,SPREAD_RISK_TO,东亚,confidence=高
非洲大蜗牛,SPREAD_RISK_TO,东南亚,confidence=高
非洲大蜗牛,SPREAD_RISK_TO,北美洲,confidence=高
非洲大蜗牛,SPREAD_RISK_TO,南美洲,confidence=高
非洲大蜗牛,SPREAD_RISK_TO,亚洲,confidence=高
非洲大蜗牛,SPREAD_RISK_TO,非洲,confidence=高
非洲大蜗牛,SPREAD_RISK_TO,中国南方多个省份,confidence=高
非洲大蜗牛,SPREAD_RISK_TO,巴西,confidence=中
非洲大蜗牛,SPREAD_RISK_TO,斯里兰卡,confidence=高
非洲大蜗牛,SPREAD_RISK_TO,马达加斯加岛,confidence=高
非洲大蜗牛,SPREAD_RISK_TO,全球60多个国家,confidence=高
非洲大蜗牛,REPORTED_IN,马达加斯加岛,year=1800;status=入侵
非洲大蜗牛,REPORTED_IN,斯里兰卡,year=1900;status=入侵
非洲大蜗牛,REPORTED_IN,巴西,year=null;status=检测到携带广州管圆线虫
非洲大蜗牛,REPORTED_IN,瑞景公园小区,year=2025;status=分布
瑞景公园小区,LOCATED_IN,思明区,null
思明区,LOCATED_IN,厦门市,null
非洲大蜗牛,REPORTED_IN,金榜公园,year=2025;status=分布
金榜公园,LOCATED_IN,思明区,null
非洲大蜗牛,REPORTED_IN,晋安河公园,year=2024;status=分布
晋安河公园,LOCATED_IN,晋安区,null
非洲大蜗牛,REPORTED_IN,瑞安公园,year=2023;status=分布
瑞安公园,LOCATED_IN,柳州市,null
非洲大蜗牛,REPORTED_IN,水南街道江南社区,year=2025;status=分布
水南街道江南社区,LOCATED_IN,延平区,null
非洲大蜗牛,REPORTED_IN,莲前街道瑞景公园小区,year=2025;status=分布
莲前街道瑞景公园小区,LOCATED_IN,思明区,null
非洲大蜗牛,REPORTED_IN,文昌楼北面绿地,year=2023;status=分布
文昌楼北面绿地,LOCATED_IN,柳州市,null
