Entity1,Relationship,Entity2,Property
美洲牛蛙,THRIVES_IN,稻田,null
美洲牛蛙,THRIVES_IN,水坑,null
美洲牛蛙,THRIVES_IN,河沟,null
美洲牛蛙,THRIVES_IN,牛轭湖,null
美洲牛蛙,THRIVES_IN,季节性沼泽地,null
美洲牛蛙,THRIVES_IN,高度人工和高度改造的栖息地,null
美洲牛蛙,INTRODUCED_VIA,人为引进作为食物来源,null
美洲牛蛙,INTRODUCED_VIA,养殖逃逸,null
美洲牛蛙,INTRODUCED_VIA,人为放生,null
美洲牛蛙,PREYS_ON,小龙虾,severity=构成主要食物
美洲牛蛙,PREYS_ON,蜻蜓若虫,severity=捕食
美洲牛蛙,PREYS_ON,水生半翅目,severity=捕食
美洲牛蛙,PREYS_ON,水甲虫,severity=捕食
美洲牛蛙,PREYS_ON,小型脊椎动物,severity=捕食
美洲牛蛙,PREYS_ON,无脊椎动物,severity=捕食
美洲牛蛙,PREYS_ON,小鱼,severity=捕食
美洲牛蛙,PREYS_ON,其他小蛙,severity=捕食
美洲牛蛙,PREYS_ON,水鸟幼雏,severity=捕食
美洲牛蛙,PREYS_ON,蛇,severity=捕食
美洲牛蛙,PREYS_ON,鼠,severity=捕食
美洲牛蛙,PREYS_ON,龟,severity=捕食
美洲牛蛙,PREYS_ON,其他美洲牛蛙,severity=自相残杀占食物80%
美洲牛蛙,PREYS_ON,其他蛙类,severity=捕食
美洲牛蛙,PREYS_ON,幼鱼,severity=捕食
美洲牛蛙,PREYS_ON,华西树蟾,severity=捕食
美洲牛蛙,PREYS_ON,泽蛙,severity=捕食
美洲牛蛙,COMPETES_WITH,中华蟾蜍,severity=竞争食物和栖息地
美洲牛蛙,COMPETES_WITH,双团棘胸蛙,severity=竞争食物和栖息地
美洲牛蛙,CAUSES,携带蛙壶菌真菌导致两栖动物种群减少甚至灭绝,type=生物危害
美洲牛蛙,CAUSES,蝌蚪改变水体藻类群落生物量结构和组成,type=生态危害
美洲牛蛙,CAUSES,捕食入侵地其他蛙类和幼鱼,type=生态危害
美洲牛蛙,CAUSES,有利于其他鱼类入侵,type=生态危害
美洲牛蛙,CAUSES,携带大肠杆菌和囊虫感染宿主胃肠道,type=疾病传播
美洲牛蛙,CAUSES,诱发霍乱,type=疾病传播
美洲牛蛙,CAUSES,导致云南滇池滇螈灭绝,type=生态危害
美洲牛蛙,CAUSES,导致四川泸沽湖无声囊棘蛙种群减少,type=生态危害
美洲牛蛙,SUPPRESSED_BY,加强饲养管理和对餐饮业的控制,method=管理
美洲牛蛙,SUPPRESSED_BY,改变饲养方式由放养改为圈养,method=管理
美洲牛蛙,SUPPRESSED_BY,蝌蚪阶段进行清塘性处理,method=物理
美洲牛蛙,SUPPRESSED_BY,捕捉和消耗成体资源,method=物理
