species_label,gbif_scientific_name,lat,lng,province,region_code,date,dataset
红耳彩龟,"Trachemys scripta (Thunberg In Schoepff, 1792)",29.548103,103.772764,Sichuan,CN,2026-02-16T23:22,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta (Thunberg In Schoepff, 1792)",26.210616,119.560701,Fujian,CN,2026-02-15T09:25:48,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta (Thunberg In Schoepff, 1792)",29.547738,103.770124,Sichuan,CN,2026-02-16T23:21,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta elegans (Wied, 1838)",29.547711,103.769817,Sichuan,CN,2026-02-16T23:22,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta (Thunberg In Schoepff, 1792)",22.584517,114.052016,North,CN,2026-02-18T12:26,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta (Thunberg In Schoepff, 1792)",22.462553,113.045143,Guangdong,CN,2026-02-21T11:11,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta elegans (Wied, 1838)",39.915335,116.313587,Beijing,CN,2026-02-24T13:54,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta elegans (Wied, 1838)",26.73669,100.694514,Yunnan,CN,2026-02-20T13:24,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta (Thunberg In Schoepff, 1792)",22.702264,113.215158,Guangdong,CN,2026-03-01T13:28:34,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta elegans (Wied, 1838)",24.918481,118.612613,Fujian,CN,2025-01-18T12:42:36,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta elegans (Wied, 1838)",22.516356,113.955393,Guangdong,CN,2025-02-02T19:51:44,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta elegans (Wied, 1838)",29.987169,122.383563,Zhejiang,CN,2025-02-05T11:37:17,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta elegans (Wied, 1838)",20.027962,110.228976,Hainan,CN,2025-02-10T10:45,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta (Thunberg In Schoepff, 1792)",24.822663,102.8342,Yunnan,CN,2025-02-13T11:32,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta (Thunberg In Schoepff, 1792)",23.581089,116.370583,Guangdong,CN,2025-02-15T15:37:04,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta elegans (Wied, 1838)",31.904959,118.867691,Jiangsu,CN,2025-02-20T15:44:34,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta elegans (Wied, 1838)",20.150757,110.390577,Hainan,CN,2025-02-10T10:52:25,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta (Thunberg In Schoepff, 1792)",39.600139,116.156222,Beijing,CN,2025-03-08T14:28:04,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta (Thunberg In Schoepff, 1792)",40.010079,116.202692,Beijing,CN,2025-03-09T13:17:20,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta elegans (Wied, 1838)",22.58907,113.894888,Guangdong,CN,2025-03-09T11:04,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta (Thunberg In Schoepff, 1792)",40.018024,116.383689,Beijing,CN,2025-03-12T12:32,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta (Thunberg In Schoepff, 1792)",40.057892,116.166069,Beijing,CN,2025-03-22T16:29:36,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta (Thunberg In Schoepff, 1792)",22.4997,113.9215,Guangdong,CN,2025-04-14T18:18:20,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta (Thunberg In Schoepff, 1792)",29.986636,122.210324,Zhejiang,CN,2025-04-03T14:00:35,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta elegans (Wied, 1838)",30.228067,119.724968,Zhejiang,CN,2025-04-05T14:26:04,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta elegans (Wied, 1838)",20.050693,110.191683,Hainan,CN,2025-04-14T13:48:52,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta (Thunberg In Schoepff, 1792)",40.019727,116.393987,Beijing,CN,2025-04-08T19:48:22,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta (Thunberg In Schoepff, 1792)",28.175264,112.936983,Hunan,CN,2025-04-10T16:02,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta elegans (Wied, 1838)",31.027247,103.559674,Sichuan,CN,2025-04-16T10:19:20,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta (Thunberg In Schoepff, 1792)",22.07277,113.474404,Guangdong,CN,2025-04-27T10:41:09,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta elegans (Wied, 1838)",31.228519,121.494717,Shanghai,CN,2025-04-29T12:46,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta elegans (Wied, 1838)",40.021038,116.395514,Beijing,CN,2025-04-23T10:14,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta elegans (Wied, 1838)",30.263,120.136,Zhejiang,CN,2025-04-06T10:38,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta (Thunberg In Schoepff, 1792)",30.162564,103.433737,Sichuan,CN,2025-04-20T13:51,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta elegans (Wied, 1838)",36.165061,120.405372,Shandong,CN,2025-04-16,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta (Thunberg In Schoepff, 1792)",18.302803,109.204938,Hainan,CN,2025-04-24T15:13,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta elegans (Wied, 1838)",22.131817,113.54252,Guangdong,CN,2025-04-27T12:22,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta (Thunberg In Schoepff, 1792)",31.134103,121.448332,Shanghai,CN,2025-04-09T09:58:34,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta (Thunberg In Schoepff, 1792)",28.681316,115.972158,Jiangxi,CN,2025-04-01T16:06,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta (Thunberg In Schoepff, 1792)",32.04432,118.798172,Jiangsu,CN,2025-04-13T12:25:16,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta (Thunberg In Schoepff, 1792)",28.6814,115.97314,Jiangxi,CN,2025-04-21T14:45,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta elegans (Wied, 1838)",40.012611,116.390175,Beijing,CN,2025-04-06T12:04,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta (Thunberg In Schoepff, 1792)",39.929189,116.392849,Beijing,CN,2025-05-07T12:51:14,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta (Thunberg In Schoepff, 1792)",30.252904,120.118783,Zhejiang,CN,2025-05-07T13:00,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta (Thunberg In Schoepff, 1792)",40.029209,116.366709,Beijing,CN,2025-05-11T07:06:05,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta elegans (Wied, 1838)",40.457925,116.462139,Beijing,CN,2025-05-10T12:25,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta (Thunberg In Schoepff, 1792)",18.297655,109.206933,Hainan,CN,2025-05-29T10:23:54,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta (Thunberg In Schoepff, 1792)",31.205519,121.400854,Shanghai,CN,2025-05-28T02:19,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta (Thunberg In Schoepff, 1792)",28.673139,115.976917,Jiangxi,CN,2025-05-17T20:32,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta elegans (Wied, 1838)",31.150025,121.449894,Shanghai,CN,2025-05-07T08:50,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta elegans (Wied, 1838)",22.247926,113.434826,Macau,CN,2025-05-01T11:29,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta (Thunberg In Schoepff, 1792)",30.677758,104.069542,Sichuan,CN,2025-06-15T12:40:16,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta scripta (Schoepff, 1792)",25.140769,102.746309,Yunnan,CN,2025-06-16T13:00:30,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta elegans (Wied, 1838)",30.677862,104.06955,Sichuan,CN,2025-06-15T12:40:08,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta elegans (Wied, 1838)",31.008849,103.613038,Sichuan,CN,2025-06-16T12:35:24,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta (Thunberg In Schoepff, 1792)",25.082637,102.768728,Yunnan,CN,2025-06-11T11:29,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta elegans (Wied, 1838)",30.677787,104.069283,Sichuan,CN,2025-06-15T12:41:27,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta elegans (Wied, 1838)",28.767669,104.652358,Sichuan,CN,2025-06-21T13:01:28,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta (Thunberg In Schoepff, 1792)",41.860189,123.341524,Liaoning,CN,2025-06-18T16:09:11,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta elegans (Wied, 1838)",41.857377,123.81963,Liaoning,CN,2025-06-16T10:08,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta (Thunberg In Schoepff, 1792)",30.677508,104.069253,Sichuan,CN,2025-06-15T12:42:54,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta elegans (Wied, 1838)",30.677862,104.069275,Sichuan,CN,2025-06-15T12:40:53,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta elegans (Wied, 1838)",31.297293,121.487819,Shanghai,CN,2025-06-28T06:54:13,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta elegans (Wied, 1838)",30.109282,120.143129,Zhejiang,CN,2025-06-04T15:39:22,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta (Thunberg In Schoepff, 1792)",31.200878,121.406941,Shanghai,CN,2025-06-18T18:52:09,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta (Thunberg In Schoepff, 1792)",29.90878,117.95238,Anhui,CN,2025-06-18T17:59,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta (Thunberg In Schoepff, 1792)",31.230226,121.471327,Shanghai,CN,2025-06-25T07:14,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta elegans (Wied, 1838)",39.948226,116.367553,Beijing,CN,2025-07-05T17:55:19,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta elegans (Wied, 1838)",31.198012,121.437187,Shanghai,CN,2025-07-07T16:44:27,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta elegans (Wied, 1838)",20.069347,110.329201,Hainan,CN,2025-07-21T20:50:19,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta elegans (Wied, 1838)",39.931637,116.385109,Beijing,CN,2025-07-20T14:35:06,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta (Thunberg In Schoepff, 1792)",31.932542,120.341817,Jiangsu,CN,2025-07-17T16:29:04,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta elegans (Wied, 1838)",22.748304,108.37909,Guangxi,CN,2025-07-15T16:58,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta elegans (Wied, 1838)",36.106421,120.477566,Shandong,CN,2025-07-15T15:00,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta elegans (Wied, 1838)",32.121304,118.579636,Jiangsu,CN,2025-07-26T17:32:41,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta (Thunberg In Schoepff, 1792)",39.880329,116.428353,Beijing,CN,2025-07-26T07:26,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta elegans (Wied, 1838)",30.261162,119.519287,Zhejiang,CN,2025-07-19T17:21:32,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta elegans (Wied, 1838)",30.249571,120.109434,Zhejiang,CN,2025-07-15T09:47,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta elegans (Wied, 1838)",25.715083,119.462632,Fujian,CN,2025-07-24T11:41:33,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta (Thunberg In Schoepff, 1792)",29.988171,122.384841,Zhejiang,CN,2025-08-03T11:20,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta (Thunberg In Schoepff, 1792)",29.992861,122.385683,Zhejiang,CN,2025-08-03T11:20,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta (Thunberg In Schoepff, 1792)",29.98805,122.382832,Zhejiang,CN,2025-08-03T11:20,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta (Thunberg In Schoepff, 1792)",29.98715,122.382772,Zhejiang,CN,2025-08-03T11:20,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta elegans (Wied, 1838)",30.2675,120.077,Zhejiang,CN,2025-08-03T16:42,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta (Thunberg In Schoepff, 1792)",29.985733,122.383065,Zhejiang,CN,2025-08-03T11:20,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta (Thunberg In Schoepff, 1792)",24.933542,102.689721,Yunnan,CN,2025-08-15T11:44,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta (Thunberg In Schoepff, 1792)",34.597836,119.196703,Jiangsu,CN,2025-08-07T17:00:44,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta (Thunberg In Schoepff, 1792)",25.018783,102.664314,Yunnan,CN,2025-08-30T15:52,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta (Thunberg In Schoepff, 1792)",31.214963,121.555422,Shanghai,CN,2025-08-25T17:15,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta elegans (Wied, 1838)",34.642358,118.323189,Shandong,CN,2025-08-27T16:56:02,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta (Thunberg In Schoepff, 1792)",40.030922,116.255988,Beijing,CN,2025-08-22T15:09:33,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta (Thunberg In Schoepff, 1792)",31.220946,121.420322,Shanghai,CN,2025-09-10T09:51:38,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta (Thunberg In Schoepff, 1792)",30.670638,104.089736,Sichuan,CN,2025-09-13T17:16:14,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta elegans (Wied, 1838)",22.54286,114.05956,Guangdong,CN,2025-09-13T16:47,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta elegans (Wied, 1838)",31.994072,118.832603,Jiangsu,CN,2025-09-19T12:25:37,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta (Thunberg In Schoepff, 1792)",40.258892,116.27695,Beijing,CN,2025-09-20T13:36,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta (Thunberg In Schoepff, 1792)",31.218255,121.465513,Shanghai,CN,2025-09-29T12:17:01,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta (Thunberg In Schoepff, 1792)",22.894528,113.294336,Guangdong,CN,2025-10-06T09:42,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta (Thunberg In Schoepff, 1792)",31.306594,121.494038,Shanghai,CN,2025-10-02T10:28:57,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta (Thunberg In Schoepff, 1792)",26.541065,106.669749,Guizhou,CN,2025-10-02T15:42,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta (Thunberg In Schoepff, 1792)",30.359086,119.548808,Zhejiang,CN,2025-10-02T11:11:08,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta (Thunberg In Schoepff, 1792)",30.323672,119.461747,Zhejiang,CN,2025-10-02T11:11:05,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta elegans (Wied, 1838)",27.004798,117.075245,Fujian,CN,2025-10-08T14:18,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta (Thunberg In Schoepff, 1792)",30.838435,120.930108,Zhejiang,CN,2025-10-03,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta (Thunberg In Schoepff, 1792)",21.919636,101.269028,Yunnan,CN,2025-10-09T13:32:11,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta (Thunberg In Schoepff, 1792)",25.054761,102.710481,Yunnan,CN,2025-10-17T12:21:58,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta elegans (Wied, 1838)",31.149827,121.447258,Shanghai,CN,2025-10-26T11:23,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta elegans (Wied, 1838)",32.144343,119.196885,Jiangsu,CN,2025-10-25T15:01:17,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta (Thunberg In Schoepff, 1792)",36.157939,120.591122,Shandong,CN,2025-10-23T07:59:51,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta elegans (Wied, 1838)",31.26318,121.413358,Shanghai,CN,2025-10-25T10:40,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta elegans (Wied, 1838)",32.236587,119.484341,Jiangsu,CN,2025-11-02T10:36:54,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta elegans (Wied, 1838)",31.334803,120.580343,Jiangsu,CN,2025-11-02T10:26,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta elegans (Wied, 1838)",23.607471,102.795379,Yunnan,CN,2025-11-07T13:42,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta elegans (Wied, 1838)",23.376147,103.376358,Yunnan,CN,2025-11-09T13:22,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta (Thunberg In Schoepff, 1792)",31.288388,120.498978,Jiangsu,CN,2025-11-02T12:09:03,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta elegans (Wied, 1838)",24.630658,118.29238,Fujian,CN,2025-11-10T16:21:28,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta elegans (Wied, 1838)",25.71663,119.346896,Fujian,CN,2025-11-09T09:14:32,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta elegans (Wied, 1838)",31.375857,121.481533,Shanghai,CN,2025-11-15T14:21:50,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta scripta (Schoepff, 1792)",39.845214,116.402629,Beijing,CN,2025-11-17T20:31,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta (Thunberg In Schoepff, 1792)",29.499253,120.890702,Zhejiang,CN,2025-11-11T12:34:03,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta elegans (Wied, 1838)",26.233511,119.586319,Fujian,CN,2025-11-26T13:21:28,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta (Thunberg In Schoepff, 1792)",30.647725,104.04432,Sichuan,CN,2025-11-19T14:31:19,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta (Thunberg In Schoepff, 1792)",24.825641,102.847564,Yunnan,CN,2025-11-17T13:41:58,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta (Thunberg In Schoepff, 1792)",18.299797,109.200213,Hainan,CN,2025-11-19T17:45:52,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta (Thunberg In Schoepff, 1792)",18.302856,109.205145,Hainan,CN,2025-11-19T17:56:37,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta (Thunberg In Schoepff, 1792)",23.139863,113.206636,Guangdong,CN,2025-11-20T05:51,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta (Thunberg In Schoepff, 1792)",23.155435,113.359821,Guangdong,CN,2025-11-21T04:40,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta elegans (Wied, 1838)",29.32521,95.33304,Xizang,CN,2025-11-30T16:52,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta (Thunberg In Schoepff, 1792)",23.124531,113.217434,Guangdong,CN,2025-11-08T12:24,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta (Thunberg In Schoepff, 1792)",24.440248,118.096502,Fujian,CN,2025-12-01T10:28:59,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta elegans (Wied, 1838)",23.360705,116.735834,Guangdong,CN,2025-12-06T14:50,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta (Thunberg In Schoepff, 1792)",30.273064,120.073801,Zhejiang,CN,2025-12-19T12:04:02,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta elegans (Wied, 1838)",40.05982,117.424828,Tianjin,CN,2025-12-19T18:44:13,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta (Thunberg In Schoepff, 1792)",39.83373,116.421464,Beijing,CN,2025-12-28T20:30:22,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta elegans (Wied, 1838)",24.453563,118.096193,Fujian,CN,2025-12-26T21:46,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta (Thunberg In Schoepff, 1792)",22.523748,114.01425,Guangdong,CN,2025-12-28T16:11,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta elegans (Wied, 1838)",31.125175,117.56012,Anhui,CN,2024-02-12T10:52:44,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta elegans (Wied, 1838)",22.698916,114.215336,Guangdong,CN,2024-02-02T08:34,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta scripta (Schoepff, 1792)",40.006908,116.207068,Beijing,CN,2024-03-03T11:04,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta scripta (Schoepff, 1792)",39.964257,116.395467,Beijing,CN,2024-03-09T11:44:41,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta (Thunberg In Schoepff, 1792)",31.910631,118.747904,Jiangsu,CN,2024-03-20T12:53:12,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta (Thunberg In Schoepff, 1792)",31.299113,121.500421,Shanghai,CN,2024-03-21T09:57:17,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta elegans (Wied, 1838)",32.06879,118.73389,Jiangsu,CN,2024-03-17,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta elegans (Wied, 1838)",29.987646,122.384133,Zhejiang,CN,2024-04-02T09:13:16,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta elegans (Wied, 1838)",31.228707,121.487363,Shanghai,CN,2024-04-06T15:24:55,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta elegans (Wied, 1838)",32.080708,118.815075,Jiangsu,CN,2024-04-18T12:45:58,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta elegans (Wied, 1838)",39.938533,116.331017,Beijing,CN,2024-04-30T10:28:11,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta elegans (Wied, 1838)",30.663964,104.071022,Sichuan,CN,2024-04-21T11:38,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta elegans (Wied, 1838)",37.410338,104.43837,,CN,2024-04-11T20:37,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta elegans (Wied, 1838)",40.0086,116.1966,Beijing,CN,2024-04-07T13:50:34,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta elegans (Wied, 1838)",37.224037,121.776267,Shandong,CN,2024-05-07T13:06,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta elegans (Wied, 1838)",29.813643,121.523674,Zhejiang,CN,2024-05-08T13:37:39,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta (Thunberg In Schoepff, 1792)",26.879339,100.233048,Yunnan,CN,2024-05-12T12:33,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta (Thunberg In Schoepff, 1792)",26.12087,119.285705,Fujian,CN,2024-05-14T14:25,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta (Thunberg In Schoepff, 1792)",28.170432,112.891485,Hunan,CN,2024-05-18T10:15,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta (Thunberg In Schoepff, 1792)",30.255643,120.158853,Zhejiang,CN,2024-05-11T17:08,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta (Thunberg In Schoepff, 1792)",26.12112,119.285701,Fujian,CN,2024-05-14T14:25,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta elegans (Wied, 1838)",29.815836,121.534454,Zhejiang,CN,2024-05-28T17:26:47,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta (Thunberg In Schoepff, 1792)",22.5306,113.987675,Guangdong,CN,2024-05-25T13:27,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta elegans (Wied, 1838)",40.045857,116.500492,Beijing,CN,2024-05-28T12:23:40,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta (Thunberg In Schoepff, 1792)",25.70642,100.139187,Yunnan,CN,2024-05-12T15:35,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta (Thunberg In Schoepff, 1792)",30.677773,104.069462,Sichuan,CN,2024-05-28T15:15,iNaturalist research-grade observations
红耳彩龟,"Trachemys scripta (Thunberg In Schoepff, 1792)",30.677748,104.0694,Sichuan,CN,2024-05-28T15:15,iNaturalist research-grade observations
