Entity1,Relationship,Entity2,Property
阿根廷,LOCATED_IN,南美洲,null
红耳彩龟,SPREAD_RISK_TO,智利,confidence=低
智利,LOCATED_IN,南美洲,null
红耳彩龟,SPREAD_RISK_TO,欧洲联盟,confidence=低
欧洲联盟,LOCATED_IN,欧洲,null
红耳彩龟,SPREAD_RISK_TO,英国,confidence=低
英国,LOCATED_IN,欧洲,null
红耳彩龟,SPREAD_RISK_TO,爱尔兰,confidence=低
爱尔兰,LOCATED_IN,欧洲,null
红耳彩龟,SPREAD_RISK_TO,法国,confidence=低
法国,LOCATED_IN,欧洲,null
红耳彩龟,SPREAD_RISK_TO,比利时,confidence=低
比利时,LOCATED_IN,欧洲,null
红耳彩龟,SPREAD_RISK_TO,荷兰,confidence=低
荷兰,LOCATED_IN,欧洲,null
红耳彩龟,SPREAD_RISK_TO,卢森堡,confidence=低
卢森堡,LOCATED_IN,欧洲,null
红耳彩龟,SPREAD_RISK_TO,德国,confidence=低
德国,LOCATED_IN,欧洲,null
红耳彩龟,SPREAD_RISK_TO,瑞士,confidence=低
瑞士,LOCATED_IN,欧洲,null
红耳彩龟,SPREAD_RISK_TO,奥地利,confidence=低
奥地利,LOCATED_IN,欧洲,null
红耳彩龟,SPREAD_RISK_TO,列支敦士登,confidence=低
列支敦士登,LOCATED_IN,欧洲,null
红耳彩龟,SPREAD_RISK_TO,意大利,confidence=低
意大利,LOCATED_IN,欧洲,null
红耳彩龟,SPREAD_RISK_TO,圣马力诺,confidence=低
圣马力诺,LOCATED_IN,欧洲,null
红耳彩龟,SPREAD_RISK_TO,梵蒂冈,confidence=低
梵蒂冈,LOCATED_IN,欧洲,null
红耳彩龟,SPREAD_RISK_TO,马耳他,confidence=低
马耳他,LOCATED_IN,欧洲,null
红耳彩龟,SPREAD_RISK_TO,西班牙,confidence=低
西班牙,LOCATED_IN,欧洲,null
红耳彩龟,SPREAD_RISK_TO,葡萄牙,confidence=低
葡萄牙,LOCATED_IN,欧洲,null
红耳彩龟,SPREAD_RISK_TO,安道尔,confidence=低
安道尔,LOCATED_IN,欧洲,null
红耳彩龟,SPREAD_RISK_TO,摩纳哥,confidence=低
摩纳哥,LOCATED_IN,欧洲,null
红耳彩龟,SPREAD_RISK_TO,希腊,confidence=低
希腊,LOCATED_IN,欧洲,null
红耳彩龟,SPREAD_RISK_TO,塞浦路斯,confidence=低
塞浦路斯,LOCATED_IN,欧洲,null
红耳彩龟,SPREAD_RISK_TO,丹麦,confidence=低
丹麦,LOCATED_IN,欧洲,null
红耳彩龟,SPREAD_RISK_TO,挪威,confidence=低
挪威,LOCATED_IN,欧洲,null
红耳彩龟,SPREAD_RISK_TO,瑞典,confidence=低
瑞典,LOCATED_IN,欧洲,null
红耳彩龟,SPREAD_RISK_TO,芬兰,confidence=低
芬兰,LOCATED_IN,欧洲,null
红耳彩龟,SPREAD_RISK_TO,冰岛,confidence=低
冰岛,LOCATED_IN,欧洲,null
红耳彩龟,SPREAD_RISK_TO,波兰,confidence=低
波兰,LOCATED_IN,欧洲,null
红耳彩龟,SPREAD_RISK_TO,捷克,confidence=低
捷克,LOCATED_IN,欧洲,null
红耳彩龟,SPREAD_RISK_TO,斯洛伐克,confidence=低
斯洛伐克,LOCATED_IN,欧洲,null
红耳彩龟,SPREAD_RISK_TO,匈牙利,confidence=低
匈牙利,LOCATED_IN,欧洲,null
红耳彩龟,SPREAD_RISK_TO,罗马尼亚,confidence=低
罗马尼亚,LOCATED_IN,欧洲,null
红耳彩龟,SPREAD_RISK_TO,保加利亚,confidence=低
保加利亚,LOCATED_IN,欧洲,null
红耳彩龟,SPREAD_RISK_TO,塞尔维亚,confidence=低
塞尔维亚,LOCATED_IN,欧洲,null
红耳彩龟,SPREAD_RISK_TO,克罗地亚,confidence=低
克罗地亚,LOCATED_IN,欧洲,null
红耳彩龟,SPREAD_RISK_TO,斯洛文尼亚,confidence=低
斯洛文尼亚,LOCATED_IN,欧洲,null
红耳彩龟,SPREAD_RISK_TO,波斯尼亚和黑塞哥维那,confidence=低
波斯尼亚和黑塞哥维那,LOCATED_IN,欧洲,null
红耳彩龟,SPREAD_RISK_TO,黑山,confidence=低
黑山,LOCATED_IN,欧洲,null
红耳彩龟,SPREAD_RISK_TO,北马其顿,confidence=低
北马其顿,LOCATED_IN,欧洲,null
红耳彩龟,SPREAD_RISK_TO,阿尔巴尼亚,confidence=低
阿尔巴尼亚,LOCATED_IN,欧洲,null
红耳彩龟,SPREAD_RISK_TO,爱沙尼亚,confidence=低
爱沙尼亚,LOCATED_IN,欧洲,null
红耳彩龟,SPREAD_RISK_TO,拉脱维亚,confidence=低
拉脱维亚,LOCATED_IN,欧洲,null
红耳彩龟,SPREAD_RISK_TO,立陶宛,confidence=低
立陶宛,LOCATED_IN,欧洲,null
红耳彩龟,SPREAD_RISK_TO,乌克兰,confidence=低
乌克兰,LOCATED_IN,欧洲,null
红耳彩龟,SPREAD_RISK_TO,白俄罗斯,confidence=低
白俄罗斯,LOCATED_IN,欧洲,null
红耳彩龟,SPREAD_RISK_TO,摩尔多瓦,confidence=低
摩尔多瓦,LOCATED_IN,欧洲,null
红耳彩龟,SPREAD_RISK_TO,俄罗斯,confidence=低
俄罗斯,LOCATED_IN,欧洲,null
红耳彩龟,SPREAD_RISK_TO,哈萨克斯坦,confidence=低
哈萨克斯坦,LOCATED_IN,亚洲,null
红耳彩龟,SPREAD_RISK_TO,吉尔吉斯斯坦,confidence=低
吉尔吉斯斯坦,LOCATED_IN,亚洲,null
红耳彩龟,SPREAD_RISK_TO,塔吉克斯坦,confidence=低
塔吉克斯坦,LOCATED_IN,亚洲,null
红耳彩龟,SPREAD_RISK_TO,乌兹别克斯坦,confidence=低
乌兹别克斯坦,LOCATED_IN,亚洲,null
红耳彩龟,SPREAD_RISK_TO,土库曼斯坦,confidence=低
土库曼斯坦,LOCATED_IN,亚洲,null
红耳彩龟,SPREAD_RISK_TO,格鲁吉亚,confidence=低
格鲁吉亚,LOCATED_IN,亚洲,null
红耳彩龟,SPREAD_RISK_TO,亚美尼亚,confidence=低
亚美尼亚,LOCATED_IN,亚洲,null
红耳彩龟,SPREAD_RISK_TO,阿塞拜疆,confidence=低
阿塞拜疆,LOCATED_IN,亚洲,null
红耳彩龟,SPREAD_RISK_TO,土耳其,confidence=低
土耳其,LOCATED_IN,亚洲,null
红耳彩龟,SPREAD_RISK_TO,伊朗,confidence=低
伊朗,LOCATED_IN,亚洲,null
红耳彩龟,SPREAD_RISK_TO,伊拉克,confidence=低
伊拉克,LOCATED_IN,亚洲,null
红耳彩龟,SPREAD_RISK_TO,叙利亚,confidence=低
叙利亚,LOCATED_IN,亚洲,null
红耳彩龟,SPREAD_RISK_TO,黎巴嫩,confidence=低
黎巴嫩,LOCATED_IN,亚洲,null
红耳彩龟,SPREAD_RISK_TO,以色列,confidence=低
以色列,LOCATED_IN,亚洲,null
红耳彩龟,SPREAD_RISK_TO,约旦,confidence=低
约旦,LOCATED_IN,亚洲,null
红耳彩龟,SPREAD_RISK_TO,沙特阿拉伯,confidence=低
沙特阿拉伯,LOCATED_IN,亚洲,null
红耳彩龟,SPREAD_RISK_TO,也门,confidence=低
也门,LOCATED_IN,亚洲,null
红耳彩龟,SPREAD_RISK_TO,阿曼,confidence=低
阿曼,LOCATED_IN,亚洲,null
红耳彩龟,SPREAD_RISK_TO,阿拉伯联合酋长国,confidence=低
阿拉伯联合酋长国,LOCATED_IN,亚洲,null
红耳彩龟,SPREAD_RISK_TO,卡塔尔,confidence=低
卡塔尔,LOCATED_IN,亚洲,null
红耳彩龟,SPREAD_RISK_TO,巴林,confidence=低
巴林,LOCATED_IN,亚洲,null
红耳彩龟,SPREAD_RISK_TO,科威特,confidence=低
科威特,LOCATED_IN,亚洲,null
红耳彩龟,SPREAD_RISK_TO,阿富汗,confidence=低
阿富汗,LOCATED_IN,亚洲,null
红耳彩龟,SPREAD_RISK_TO,巴基斯坦,confidence=低
巴基斯坦,LOCATED_IN,亚洲,null
红耳彩龟,SPREAD_RISK_TO,印度,confidence=低
印度,LOCATED_IN,亚洲,null
红耳彩龟,SPREAD_RISK_TO,尼泊尔,confidence=低
尼泊尔,LOCATED_IN,亚洲,null
红耳彩龟,SPREAD_RISK_TO,不丹,confidence=低
不丹,LOCATED_IN,亚洲,null
红耳彩龟,SPREAD_RISK_TO,孟加拉国,confidence=低
孟加拉国,LOCATED_IN,亚洲,null
红耳彩龟,SPREAD_RISK_TO,斯里兰卡,confidence=低
斯里兰卡,LOCATED_IN,亚洲,null
红耳彩龟,SPREAD_RISK_TO,马尔代夫,confidence=低
马尔代夫,LOCATED_IN,亚洲,null
红耳彩龟,SPREAD_RISK_TO,缅甸,confidence=低
缅甸,LOCATED_IN,亚洲,null
红耳彩龟,SPREAD_RISK_TO,老挝,confidence=低
老挝,LOCATED_IN,亚洲,null
红耳彩龟,SPREAD_RISK_TO,柬埔寨,confidence=低
柬埔寨,LOCATED_IN,亚洲,null
红耳彩龟,SPREAD_RISK_TO,越南,confidence=低
越南,LOCATED_IN,亚洲,null
红耳彩龟,SPREAD_RISK_TO,朝鲜,confidence=低
朝鲜,LOCATED_IN,亚洲,null
红耳彩龟,SPREAD_RISK_TO,韩国,confidence=低
韩国,LOCATED_IN,亚洲,null
红耳彩龟,SPREAD_RISK_TO,蒙古,confidence=低
蒙古,LOCATED_IN,亚洲,null
红耳彩龟,SPREAD_RISK_TO,菲律宾,confidence=低
菲律宾,LOCATED_IN,亚洲,null
红耳彩龟,SPREAD_RISK_TO,印度尼西亚,confidence=低
印度尼西亚,LOCATED_IN,亚洲,null
红耳彩龟,SPREAD_RISK_TO,马来西亚,confidence=低
马来西亚,LOCATED_IN,亚洲,null
红耳彩龟,SPREAD_RISK_TO,新加坡,confidence=低
新加坡,LOCATED_IN,亚洲,null
红耳彩龟,SPREAD_RISK_TO,文莱,confidence=低
文莱,LOCATED_IN,亚洲,null
红耳彩龟,SPREAD_RISK_TO,东帝汶,confidence=低
东帝汶,LOCATED_IN,亚洲,null
红耳彩龟,SPREAD_RISK_TO,澳大利亚,confidence=低
澳大利亚,LOCATED_IN,大洋洲,null
红耳彩龟,SPREAD_RISK_TO,新西兰,confidence=低
新西兰,LOCATED_IN,大洋洲,null
红耳彩龟,SPREAD_RISK_TO,巴布亚新几内亚,confidence=低
巴布亚新几内亚,LOCATED_IN,大洋洲,null
红耳彩龟,SPREAD_RISK_TO,斐济,confidence=低
斐济,LOCATED_IN,大洋洲,null
红耳彩龟,SPREAD_RISK_TO,所罗门群岛,confidence=低
所罗门群岛,LOCATED_IN,大洋洲,null
红耳彩龟,SPREAD_RISK_TO,瓦努阿图,confidence=低
瓦努阿图,LOCATED_IN,大洋洲,null
红耳彩龟,SPREAD_RISK_TO,萨摩亚,confidence=低
萨摩亚,LOCATED_IN,大洋洲,null
红耳彩龟,SPREAD_RISK_TO,汤加,confidence=低
汤加,LOCATED_IN,大洋洲,null
红耳彩龟,SPREAD_RISK_TO,密克罗尼西亚联邦,confidence=低
密克罗尼西亚联邦,LOCATED_IN,大洋洲,null
红耳彩龟,SPREAD_RISK_TO,马绍尔群岛,confidence=低
马绍尔群岛,LOCATED_IN,大洋洲,null
红耳彩龟,SPREAD_RISK_TO,帕劳,confidence=低
帕劳,LOCATED_IN,大洋洲,null
红耳彩龟,SPREAD_RISK_TO,基里巴斯,confidence=低
基里巴斯,LOCATED_IN,大洋洲,null
红耳彩龟,SPREAD_RISK_TO,瑙鲁,confidence=低
瑙鲁,LOCATED_IN,大洋洲,null
红耳彩龟,SPREAD_RISK_TO,图瓦卢,confidence=低
图瓦卢,LOCATED_IN,大洋洲,null
红耳彩龟,SPREAD_RISK_TO,南非,confidence=低
南非,LOCATED_IN,非洲,null
红耳彩龟,SPREAD_RISK_TO,莱索托,confidence=低
莱索托,LOCATED_IN,非洲,null
红耳彩龟,SPREAD_RISK_TO,斯威士兰,confidence=低
斯威士兰,LOCATED_IN,非洲,null
红耳彩龟,SPREAD_RISK_TO,纳米比亚,confidence=低
纳米比亚,LOCATED_IN,非洲,null
红耳彩龟,SPREAD_RISK_TO,博茨瓦纳,confidence=低
博茨瓦纳,LOCATED_IN,非洲,null
红耳彩龟,SPREAD_RISK_TO,津巴布韦,confidence=低
津巴布韦,LOCATED_IN,非洲,null
红耳彩龟,SPREAD_RISK_TO,莫桑比克,confidence=低
莫桑比克,LOCATED_IN,非洲,null
红耳彩龟,SPREAD_RISK_TO,马拉维,confidence=低
马拉维,LOCATED_IN,非洲,null
红耳彩龟,SPREAD_RISK_TO,赞比亚,confidence=低
赞比亚,LOCATED_IN,非洲,null
红耳彩龟,SPREAD_RISK_TO,安哥拉,confidence=低
安哥拉,LOCATED_IN,非洲,null
红耳彩龟,SPREAD_RISK_TO,刚果民主共和国,confidence=低
刚果民主共和国,LOCATED_IN,非洲,null
红耳彩龟,SPREAD_RISK_TO,刚果共和国,confidence=低
刚果共和国,LOCATED_IN,非洲,null
红耳彩龟,SPREAD_RISK_TO,加蓬,confidence=低
加蓬,LOCATED_IN,非洲,null
红耳彩龟,SPREAD_RISK_TO,赤道几内亚,confidence=低
赤道几内亚,LOCATED_IN,非洲,null
红耳彩龟,SPREAD_RISK_TO,圣多美和普林西比,confidence=低
圣多美和普林西比,LOCATED_IN,非洲,null
红耳彩龟,SPREAD_RISK_TO,喀麦隆,confidence=低
喀麦隆,LOCATED_IN,非洲,null
红耳彩龟,SPREAD_RISK_TO,尼日利亚,confidence=低
尼日利亚,LOCATED_IN,非洲,null
红耳彩龟,SPREAD_RISK_TO,贝宁,confidence=低
贝宁,LOCATED_IN,非洲,null
红耳彩龟,SPREAD_RISK_TO,多哥,confidence=低
多哥,LOCATED_IN,非洲,null
红耳彩龟,SPREAD_RISK_TO,加纳,confidence=低
加纳,LOCATED_IN,非洲,null
红耳彩龟,SPREAD_RISK_TO,科特迪瓦,confidence=低
科特迪瓦,LOCATED_IN,非洲,null
红耳彩龟,SPREAD_RISK_TO,利比里亚,confidence=低
利比里亚,LOCATED_IN,非洲,null
红耳彩龟,SPREAD_RISK_TO,塞拉利昂,confidence=低
塞拉利昂,LOCATED_IN,非洲,null
红耳彩龟,SPREAD_RISK_TO,几内亚,confidence=低
几内亚,LOCATED_IN,非洲,null
红耳彩龟,SPREAD_RISK_TO,几内亚比绍,confidence=低
几内亚比绍,LOCATED_IN,非洲,null
红耳彩龟,SPREAD_RISK_TO,塞内加尔,confidence=低
塞内加尔,LOCATED_IN,非洲,null
红耳彩龟,SPREAD_RISK_TO,冈比亚,confidence=低
冈比亚,LOCATED_IN,非洲,null
红耳彩龟,SPREAD_RISK_TO,毛里塔尼亚,confidence=低
毛里塔尼亚,LOCATED_IN,非洲,null
红耳彩龟,SPREAD_RISK_TO,马里,confidence=低
马里,LOCATED_IN,非洲,null
红耳彩龟,SPREAD_RISK_TO,布基纳法索,confidence=低
布基纳法索,LOCATED_IN,非洲,null
红耳彩龟,SPREAD_RISK_TO,尼日尔,confidence=低
尼日尔,LOCATED_IN,非洲,null
红耳彩龟,SPREAD_RISK_TO,乍得,confidence=低
乍得,LOCATED_IN,非洲,null
红耳彩龟,SPREAD_RISK_TO,苏丹,confidence=低
苏丹,LOCATED_IN,非洲,null
红耳彩龟,SPREAD_RISK_TO,南苏丹,confidence=低
南苏丹,LOCATED_IN,非洲,null
红耳彩龟,SPREAD_RISK_TO,埃塞俄比亚,confidence=低
埃塞俄比亚,LOCATED_IN,非洲,null
红耳彩龟,SPREAD_RISK_TO,厄立特里亚,confidence=低
厄立特里亚,LOCATED_IN,非洲,null
红耳彩龟,SPREAD_RISK_TO,吉布提,confidence=低
吉布提,LOCATED_IN,非洲,null
红耳彩龟,SPREAD_RISK_TO,索马里,confidence=低
索马里,LOCATED_IN,非洲,null
红耳彩龟,SPREAD_RISK_TO,肯尼亚,confidence=低
肯尼亚,LOCATED_IN,非洲,null
红耳彩龟,SPREAD_RISK_TO,乌干达,confidence=低
乌干达,LOCATED_IN,非洲,null
红耳彩龟,SPREAD_RISK_TO,坦桑尼亚,confidence=低
坦桑尼亚,LOCATED_IN,非洲,null
红耳彩龟,SPREAD_RISK_TO,卢旺达,confidence=低
卢旺达,LOCATED_IN,非洲,null
红耳彩龟,SPREAD_RISK_TO,布隆迪,confidence=低
布隆迪,LOCATED_IN,非洲,null
红耳彩龟,SPREAD_RISK_TO,塞舌尔,confidence=低
塞舌尔,LOCATED_IN,非洲,null
红耳彩龟,SPREAD_RISK_TO,毛里求斯,confidence=低
毛里求斯,LOCATED_IN,非洲,null
红耳彩龟,SPREAD_RISK_TO,马达加斯加,confidence=低
马达加斯加,LOCATED_IN,非洲,null
红耳彩龟,SPREAD_RISK_TO,科摩罗,confidence=低
科摩罗,LOCATED_IN,非洲,null
红耳彩龟,SPREAD_RISK_TO,佛得角,confidence=低
佛得角,LOCATED_IN,非洲,null
红耳彩龟,SPREAD_RISK_TO,圣赫勒拿,confidence=低
圣赫勒拿,LOCATED_IN,非洲,null
红耳彩龟,SPREAD_RISK_TO,埃及,confidence=低
埃及,LOCATED_IN,非洲,null
红耳彩龟,SPREAD_RISK_TO,利比亚,confidence=低
利比亚,LOCATED_IN,非洲,null
红耳彩龟,SPREAD_RISK_TO,突尼斯,confidence=低
突尼斯,LOCATED_IN,非洲,null
红耳彩龟,SPREAD_RISK_TO,阿尔及利亚,confidence=低
阿尔及利亚,LOCATED_IN,非洲,null
红耳彩龟,SPREAD_RISK_TO,摩洛哥,confidence=低
摩洛哥,LOCATED_IN,非洲,null
红耳彩龟,SPREAD_RISK_TO,西撒哈拉,confidence=低
西撒哈拉,LOCATED_IN,非洲,null
红耳彩龟,SPREAD_RISK_TO,南极洲,confidence=低
南极洲,LOCATED_IN,世界,null
红耳彩龟,SPREAD_RISK_TO,格陵兰,confidence=低
格陵兰,LOCATED_IN,北美洲,null
红耳彩龟,SPREAD_RISK_TO,法罗群岛,confidence=低
法罗群岛,LOCATED_IN,欧洲,null
红耳彩龟,SPREAD_RISK_TO,斯瓦尔巴群岛,confidence=低
斯瓦尔巴群岛,LOCATED_IN,欧洲,null
红耳彩龟,SPREAD_RISK_TO,扬马延岛,confidence=低
扬马延岛,LOCATED_IN,欧洲,null
红耳彩龟,SPREAD_RISK_TO,布韦岛,confidence=低
布韦岛,LOCATED_IN,南极洲,null
红耳彩龟,SPREAD_RISK_TO,赫德岛和麦克唐纳群岛,confidence=低
赫德岛和麦克唐纳群岛,LOCATED_IN,南极洲,null
红耳彩龟,SPREAD_RISK_TO,南乔治亚和南桑威奇群岛,confidence=低
南乔治亚和南桑威奇群岛,LOCATED_IN,南极洲,null
红耳彩龟,SPREAD_RISK_TO,法属南部和南极领地,confidence=低
法属南部和南极领地,LOCATED_IN,南极洲,null
红耳彩龟,SPREAD_RISK_TO,澳大利亚南极领地,confidence=低
澳大利亚南极领地,LOCATED_IN,南极洲,null
红耳彩龟,SPREAD_RISK_TO,罗斯属地,confidence=低
罗斯属地,LOCATED_IN,南极洲,null
红耳彩龟,SPREAD_RISK_TO,英国南极领地,confidence=低
