Entity1,Relationship,Entity2,Property
大鳄龟,PREYS_ON,其他龟,severity=捕食
大鳄龟,CAUSES,被列入重点管理外来入侵物种名录,type=管理状态;year=2023
大鳄龟,HAS_ALIAS,Macroclemys temminckii,type=学名
大鳄龟,HAS_ALIAS,Almigator Snapping Turtie,type=英文名
大鳄龟,HAS_ALIAS,大鳄鱼龟,type=俗名
大鳄龟,HAS_ALIAS,蛇鳄龟,type=俗名
大鳄龟,HAS_ALIAS,驼峰龟,type=俗名
大鳄龟,NATIVE_TO,德克萨斯州,null
德克萨斯州,LOCATED_IN,美国,null
大鳄龟,HAS_MORPHOLOGY,外形如同鳄鱼,null
大鳄龟,HAS_HABIT,抗病力强,null
大鳄龟,HAS_HABIT,适应性广,null
大鳄龟,HAS_HABIT,生长较快,null
大鳄龟,HAS_HABIT,出肉率较高,null
大鳄龟,HAS_ALIAS,真鳄龟,type=俗名
大鳄龟,NATIVE_TO,美国南部,null
大鳄龟,HAS_MORPHOLOGY,头部较重脖子粗短,null
大鳄龟,HAS_MORPHOLOGY,龟壳长而厚有三行大型鳞脊,null
大鳄龟,HAS_MORPHOLOGY,体色呈灰色褐色黑色或橄榄绿色,null
大鳄龟,HAS_MORPHOLOGY,眼睛周围有黄色斑纹,null
大鳄龟,HAS_MORPHOLOGY,舌头呈粉红色形似蠕虫,null
大鳄龟,HAS_HABIT,性情凶猛,null
大鳄龟,HAS_HABIT,咬合力强,null
大鳄龟,HAS_HABIT,可潜在水中达3小时,null
大鳄龟,HAS_HABIT,大部分生命周期居于水中,null
大鳄龟,HAS_HABIT,机会主义者肉食性,null
大鳄龟,HAS_HABIT,12岁达到性成熟,null
大鳄龟,THRIVES_IN,水域,null
大鳄龟,INTRODUCED_VIA,人为放生,null
大鳄龟,INTRODUCED_VIA,弃养宠物,null
大鳄龟,PREYS_ON,鱼类,severity=主要食物
大鳄龟,PREYS_ON,死鱼,severity=null
大鳄龟,PREYS_ON,无脊椎动物,severity=null
大鳄龟,PREYS_ON,腐肉,severity=null
大鳄龟,PREYS_ON,两栖动物,severity=null
大鳄龟,PREYS_ON,蛇,severity=null
大鳄龟,PREYS_ON,其他龟,severity=null
大鳄龟,PREYS_ON,鸟,severity=null
大鳄龟,PREYS_ON,小鳄鱼,severity=成年个体
大鳄龟,CAUSES,对放生地的原生物种带来伤害,type=生态危害
大鳄龟,CAUSES,咬断手指,type=人身安全威胁
大鳄龟,SUPPRESSED_BY,禁止饲养,method=法律管制
大鳄龟,SUPPRESSED_BY,限制出口及国际贸易,method=法律管制
大鳄龟,REPORTED_IN,台中市,year=约10年前;status=发现被放生个体
台中市,LOCATED_IN,台湾省,null
大鳄龟,REPORTED_IN,香港新界,year=null;status=发现被弃养个体
香港新界,LOCATED_IN,香港,null
大鳄龟,HAS_ALIAS,Alligator snapping turtle,type=俗名
大鳄龟,NATIVE_TO,美国,null
大鳄龟,HAS_MORPHOLOGY,巨大的头部,null
大鳄龟,HAS_MORPHOLOGY,厚重的甲壳,null
大鳄龟,HAS_MORPHOLOGY,背甲有三排棘刺,null
大鳄龟,HAS_MORPHOLOGY,蠕虫状的舌头,null
大鳄龟,HAS_MORPHOLOGY,灰色/棕色/黑色/橄榄绿色,null
大鳄龟,HAS_MORPHOLOGY,眼睛周围有放射状黄色图案,null
大鳄龟,HAS_HABIT,夜行性,null
大鳄龟,HAS_HABIT,机会主义捕食者,null
大鳄龟,HAS_HABIT,几乎完全肉食性,null
大鳄龟,HAS_HABIT,伏击捕食,null
大鳄龟,THRIVES_IN,淡水栖息地,null
大鳄龟,THRIVES_IN,水库,null
大鳄龟,INTRODUCED_VIA,宠物逃逸,null
大鳄龟,PREYS_ON,软体动物,severity=null
大鳄龟,PREYS_ON,蛇类,severity=null
大鳄龟,PREYS_ON,蜗牛,severity=null
大鳄龟,PREYS_ON,蠕虫,severity=null
大鳄龟,PREYS_ON,小龙虾,severity=null
大鳄龟,PREYS_ON,昆虫,severity=null
大鳄龟,PREYS_ON,水鸟,severity=null
大鳄龟,PREYS_ON,水生植物,severity=null
大鳄龟,PREYS_ON,其他龟类,severity=null
大鳄龟,PREYS_ON,小型短吻鳄,severity=null
大鳄龟,PREYS_ON,水栖啮齿动物,severity=null
大鳄龟,PREYS_ON,小型哺乳动物,severity=null
大鳄龟,CAUSES,破坏池塘生物多样性,type=生态危害
大鳄龟,CAUSES,传播钩端螺旋体病,type=健康危害
大鳄龟,CAUSES,对人类造成咬伤,type=安全危害
大鳄龟,SUPPRESSED_BY,禁止饲养,method=法律
大鳄龟,SUPPRESSED_BY,捕获并安乐死,method=物理
大鳄龟,REPORTED_IN,捷克共和国,year=null;status=逃逸/释放
大鳄龟,REPORTED_IN,德国,year=null;status=逃逸/释放
大鳄龟,REPORTED_IN,匈牙利,year=null;status=逃逸/释放
大鳄龟,REPORTED_IN,意大利,year=2000年代初期;status=入侵物种
大鳄龟,REPORTED_IN,英格兰,year=2024;status=发现
大鳄龟,REPORTED_IN,南非,year=null;status=已建立入侵种群
大鳄龟,REPORTED_IN,俄勒冈州,year=2013;status=入侵物种
大鳄龟,REPORTED_IN,印第安纳州,year=null;status=濒危
大鳄龟,REPORTED_IN,伊利诺伊州,year=null;status=濒危
大鳄龟,REPORTED_IN,肯塔基州,year=null;status=濒危
大鳄龟,REPORTED_IN,密苏里州,year=null;status=濒危
大鳄龟,REPORTED_IN,堪萨斯州,year=null;status=需要保护
