Entity1,Relationship,Entity2,Property
齐氏罗非鱼,REPORTED_IN,南京市,year=2024-2025;status=成功扎根繁殖
南京市,LOCATED_IN,江苏省,null
齐氏罗非鱼,REPORTED_IN,水口水库,year=null;status=优势种群
水口水库,LOCATED_IN,福建省,null
齐氏罗非鱼,REPORTED_IN,千岛湖,year=null;status=优势种群
千岛湖,LOCATED_IN,浙江省,null
齐氏罗非鱼,THRIVES_IN,河流,null
齐氏罗非鱼,THRIVES_IN,湖泊,null
齐氏罗非鱼,THRIVES_IN,沟渠,null
齐氏罗非鱼,THRIVES_IN,水库,null
齐氏罗非鱼,PREYS_ON,水草,severity=大量取食
齐氏罗非鱼,PREYS_ON,本土鱼类鱼卵,severity=捕食
齐氏罗非鱼,PREYS_ON,本土鱼类幼鱼,severity=捕食
齐氏罗非鱼,COMPETES_WITH,本土鱼类,severity=竞争性替代
齐氏罗非鱼,COMPETES_WITH,鲫,severity=资源掠夺
齐氏罗非鱼,COMPETES_WITH,鲢,severity=资源掠夺
齐氏罗非鱼,COMPETES_WITH,鳙,severity=资源掠夺
齐氏罗非鱼,CAUSES,水生植物减少,type=生态威胁
齐氏罗非鱼,CAUSES,水生生态系统崩溃,type=生态威胁
齐氏罗非鱼,CAUSES,水质下降,type=生态威胁
齐氏罗非鱼,CAUSES,本土鱼类生存繁殖受影响,type=生态威胁
齐氏罗非鱼,CAUSES,生物多样性降低,type=生态威胁
齐氏罗非鱼,SUPPRESSED_BY,人工清除,method=物理
齐氏罗非鱼,SUPPRESSED_BY,生石灰清塘,method=化学
齐氏罗非鱼,SUPPRESSED_BY,茶麸清塘,method=化学
齐氏罗非鱼,SUPPRESSED_BY,筛网过滤,method=物理
齐氏罗非鱼,SUPPRESSED_BY,肉食性鱼类捕食,method=生物
齐氏罗非鱼,SUPPRESSED_BY,灭非灵,method=化学
齐氏罗非鱼,SUPPRESSED_BY,拦截诱捕技术,method=物理
齐氏罗非鱼,SUPPRESSED_BY,生物调控技术,method=生物
齐氏罗非鱼,HAS_ALIAS,Tilapia zillii,type=学名
齐氏罗非鱼,NATIVE_TO,西非,null
齐氏罗非鱼,NATIVE_TO,东非,null
齐氏罗非鱼,NATIVE_TO,北非,null
齐氏罗非鱼,NATIVE_TO,中东地区,null
西非,LOCATED_IN,非洲,null
东非,LOCATED_IN,非洲,null
北非,LOCATED_IN,非洲,null
中东地区,LOCATED_IN,亚洲,null
齐氏罗非鱼,INTRODUCED_VIA,水产养殖引入,year=1978
齐氏罗非鱼,REPORTED_IN,东江,year=2011;status=采集样本
齐氏罗非鱼,REPORTED_IN,增江,year=2024;status=优势物种
齐氏罗非鱼,REPORTED_IN,山美水库,year=2021;status=繁殖研究
齐氏罗非鱼,REPORTED_IN,南流江河口红树林潮沟,year=null;status=优势物种
齐氏罗非鱼,REPORTED_IN,锦江,year=2023;status=检测到
齐氏罗非鱼,REPORTED_IN,肇庆星湖,year=2023;status=检测到
齐氏罗非鱼,REPORTED_IN,佛山顺峰山湖区,year=2023;status=检测到
齐氏罗非鱼,REPORTED_IN,广州东山湖,year=2023;status=检测到
齐氏罗非鱼,REPORTED_IN,横琴国家湿地公园,year=null;status=优势种
齐氏罗非鱼,REPORTED_IN,赤水河贵州段,year=null;status=检测到
齐氏罗非鱼,REPORTED_IN,上犹江水库,year=2023;status=优势种
齐氏罗非鱼,REPORTED_IN,左江,year=2023;status=采集样本
齐氏罗非鱼,REPORTED_IN,右江,year=2023;status=采集样本
齐氏罗非鱼,REPORTED_IN,郁江,year=2023;status=采集样本
齐氏罗非鱼,REPORTED_IN,红水河,year=2023;status=采集样本
齐氏罗非鱼,REPORTED_IN,柳江,year=2023;status=采集样本
齐氏罗非鱼,REPORTED_IN,浔江,year=2023;status=采集样本
齐氏罗非鱼,REPORTED_IN,桂江,year=2023;status=采集样本
齐氏罗非鱼,REPORTED_IN,贺江,year=2023;status=采集样本
齐氏罗非鱼,REPORTED_IN,北仑河,year=2023;status=采集样本
齐氏罗非鱼,REPORTED_IN,钦江,year=2023;status=采集样本
齐氏罗非鱼,REPORTED_IN,南流江,year=2023;status=采集样本
齐氏罗非鱼,REPORTED_IN,永定河,year=null;status=高入侵风险物种
齐氏罗非鱼,REPORTED_IN,北运河,year=null;status=高入侵风险物种
齐氏罗非鱼,REPORTED_IN,白洋淀,year=null;status=高入侵风险物种
齐氏罗非鱼,THRIVES_IN,东江,null
齐氏罗非鱼,THRIVES_IN,增江,null
齐氏罗非鱼,THRIVES_IN,山美水库,null
齐氏罗非鱼,THRIVES_IN,南流江河口红树林潮沟,null
齐氏罗非鱼,THRIVES_IN,锦江,null
齐氏罗非鱼,THRIVES_IN,肇庆星湖,null
齐氏罗非鱼,THRIVES_IN,佛山顺峰山湖区,null
齐氏罗非鱼,THRIVES_IN,广州东山湖,null
齐氏罗非鱼,THRIVES_IN,横琴国家湿地公园,null
齐氏罗非鱼,THRIVES_IN,赤水河贵州段,null
齐氏罗非鱼,THRIVES_IN,上犹江水库,null
齐氏罗非鱼,THRIVES_IN,左江,null
齐氏罗非鱼,THRIVES_IN,右江,null
齐氏罗非鱼,THRIVES_IN,郁江,null
齐氏罗非鱼,THRIVES_IN,红水河,null
齐氏罗非鱼,THRIVES_IN,柳江,null
齐氏罗非鱼,THRIVES_IN,浔江,null
齐氏罗非鱼,THRIVES_IN,桂江,null
齐氏罗非鱼,THRIVES_IN,贺江,null
齐氏罗非鱼,THRIVES_IN,北仑河,null
齐氏罗非鱼,THRIVES_IN,钦江,null
齐氏罗非鱼,THRIVES_IN,南流江,null
齐氏罗非鱼,THRIVES_IN,永定河,null
齐氏罗非鱼,THRIVES_IN,北运河,null
齐氏罗非鱼,THRIVES_IN,白洋淀,null
齐氏罗非鱼,HAS_HABIT,多次产卵类型,null
齐氏罗非鱼,HAS_HABIT,繁殖期5月初到10月底,null
齐氏罗非鱼,HAS_HABIT,强大的生态适应性,null
齐氏罗非鱼,HAS_HABIT,环境耐受性强,null
齐氏罗非鱼,HAS_MORPHOLOGY,体长相对繁殖力62粒/mm,null
齐氏罗非鱼,HAS_MORPHOLOGY,体质量相对繁殖力98粒/g,null
齐氏罗非鱼,CAUSES,对本地生态系统造成严重威胁,type=生态威胁
齐氏罗非鱼,CAUSES,破坏生态平衡,type=生态危害
齐氏罗非鱼,COMPETES_WITH,本土鱼类,severity=排挤
齐氏罗非鱼,PREYS_ON,本土水生生物,severity=捕食
齐氏罗非鱼,SUPPRESSED_BY,综合防控技术体系,method=综合防控
齐氏罗非鱼,NATIVE_TO,泰国,null
泰国,LOCATED_IN,亚洲,null
齐氏罗非鱼,INTRODUCED_VIA,水产养殖引种,null
齐氏罗非鱼,INTRODUCED_VIA,弃养逃逸,null
齐氏罗非鱼,HAS_HABIT,耐低温,null
齐氏罗非鱼,HAS_HABIT,高繁殖力,null
齐氏罗非鱼,HAS_MORPHOLOGY,体型较小,null
齐氏罗非鱼,REPORTED_IN,天峨县,year=2023;status=入侵
天峨县,LOCATED_IN,河池市,null
河池市,LOCATED_IN,广西壮族自治区,null
齐氏罗非鱼,REPORTED_IN,东兰县,year=2023;status=入侵
东兰县,LOCATED_IN,河池市,null
齐氏罗非鱼,REPORTED_IN,巴马瑶族自治县,year=2023;status=入侵
巴马瑶族自治县,LOCATED_IN,河池市,null
齐氏罗非鱼,REPORTED_IN,大化瑶族自治县,year=2023;status=入侵
大化瑶族自治县,LOCATED_IN,河池市,null
齐氏罗非鱼,REPORTED_IN,都安瑶族自治县,year=2023;status=入侵
都安瑶族自治县,LOCATED_IN,河池市,null
齐氏罗非鱼,REPORTED_IN,合山市,year=2023;status=入侵
合山市,LOCATED_IN,来宾市,null
来宾市,LOCATED_IN,广西壮族自治区,null
齐氏罗非鱼,REPORTED_IN,来宾市,year=2023;status=入侵
齐氏罗非鱼,REPORTED_IN,惠州市,year=2023;status=入侵
惠州市,LOCATED_IN,广东省,null
齐氏罗非鱼,REPORTED_IN,永春县,year=2023;status=入侵
永春县,LOCATED_IN,泉州市,null
泉州市,LOCATED_IN,福建省,null
齐氏罗非鱼,REPORTED_IN,渔门镇,year=2023;status=入侵
渔门镇,LOCATED_IN,盐边县,null
盐边县,LOCATED_IN,攀枝花市,null
攀枝花市,LOCATED_IN,四川省,null
齐氏罗非鱼,REPORTED_IN,闽江口水库,year=2023;status=入侵
闽江口水库,LOCATED_IN,福建省,null
齐氏罗非鱼,REPORTED_IN,花地河,year=2023;status=入侵
花地河,LOCATED_IN,广州市,null
广州市,LOCATED_IN,广东省,null
齐氏罗非鱼,REPORTED_IN,增江,year=2023;status=入侵
增江,LOCATED_IN,广州市,null
齐氏罗非鱼,REPORTED_IN,九龙江西溪,year=2023;status=入侵
九龙江西溪,LOCATED_IN,福建省,null
齐氏罗非鱼,REPORTED_IN,漳江,year=2023;status=入侵
漳江,LOCATED_IN,福建省,null
齐氏罗非鱼,REPORTED_IN,汀江,year=2023;status=入侵
汀江,LOCATED_IN,福建省,null
齐氏罗非鱼,THRIVES_IN,静水环境,null
齐氏罗非鱼,PREYS_ON,黑脊倒刺鲃,severity=竞争
齐氏罗非鱼,COMPETES_WITH,本土鱼类,severity=严重
齐氏罗非鱼,CAUSES,生物多样性下降,type=生态危害
齐氏罗非鱼,SUPPRESSED_BY,针对性捕捞,method=物理
齐氏罗非鱼,SUPPRESSED_BY,监测预警,method=管理
齐氏罗非鱼,HAS_ALIAS,吉利非鲫,type=俗名
齐氏罗非鱼,HAS_ALIAS,齐氏非鲫,type=俗名
齐氏罗非鱼,BELONGS_TO,Coptodon属,rank=属
齐氏罗非鱼,HAS_HABIT,适应力强,null
齐氏罗非鱼,HAS_HABIT,耐污能力强,null
齐氏罗非鱼,HAS_HABIT,繁殖力强,null
齐氏罗非鱼,THRIVES_IN,淡水湖,null
齐氏罗非鱼,THRIVES_IN,池塘,null
齐氏罗非鱼,THRIVES_IN,水稻田,null
齐氏罗非鱼,THRIVES_IN,出海口,null
齐氏罗非鱼,THRIVES_IN,近岸沿海,null
齐氏罗非鱼,INTRODUCED_VIA,人为放生,null
齐氏罗非鱼,COMPETES_WITH,原生鱼种,severity=剥夺生存空间
齐氏罗非鱼,CAUSES,物种入侵,type=生态危害
