Entity1,Relationship,Entity2,Property
红耳彩龟,SUPPRESSED_BY,设立专门机构监测入侵情况,method=物理
红耳彩龟,SUPPRESSED_BY,采取诱捕措施控制种群密度,method=物理
红耳彩龟,SUPPRESSED_BY,修订外来生物法禁止出售和放生,method=物理
红耳彩龟,HAS_ALIAS,红耳龟,type=俗名
红耳彩龟,HAS_ALIAS,红耳滑龟,type=俗名
红耳彩龟,HAS_ALIAS,Trachemys scripta,type=学名
红耳彩龟,BELONGS_TO,龟鳖目,rank=目
红耳彩龟,BELONGS_TO,爬行纲,rank=纲
红耳彩龟,NATIVE_TO,密西西比河流域,null
密西西比河流域,LOCATED_IN,美国,null
红耳彩龟,HAS_MORPHOLOGY,头部两侧红色条纹,null
红耳彩龟,HAS_MORPHOLOGY,蹼足,null
红耳彩龟,HAS_HABIT,耐低温,null
红耳彩龟,HAS_HABIT,杂食性,null
红耳彩龟,HAS_HABIT,强繁殖能力,null
红耳彩龟,HAS_HABIT,强环境适应能力,null
红耳彩龟,INTRODUCED_VIA,国际贸易,null
红耳彩龟,INTRODUCED_VIA,人为放生,null
红耳彩龟,INTRODUCED_VIA,水产养殖,null
红耳彩龟,INTRODUCED_VIA,观赏渔业,null
红耳彩龟,REPORTED_IN,广东省,year=null;status=分布点最多
红耳彩龟,REPORTED_IN,台湾省,year=null;status=分布点较多
红耳彩龟,REPORTED_IN,海南省,year=null;status=分布点较多
红耳彩龟,REPORTED_IN,浙江省,year=null;status=分布点较多
红耳彩龟,REPORTED_IN,江苏省,year=null;status=分布点较多
红耳彩龟,REPORTED_IN,福建省,year=null;status=分布点较多
红耳彩龟,REPORTED_IN,湖北省,year=null;status=分布点较多
红耳彩龟,REPORTED_IN,辽宁省,year=null;status=分布点中等
红耳彩龟,REPORTED_IN,上海市,year=null;status=分布点中等
红耳彩龟,REPORTED_IN,山东省,year=null;status=分布点中等
红耳彩龟,REPORTED_IN,云南省,year=null;status=分布点中等
红耳彩龟,REPORTED_IN,河南省,year=null;status=分布点中等
红耳彩龟,REPORTED_IN,湖南省,year=null;status=分布点中等
红耳彩龟,REPORTED_IN,北京市,year=null;status=分布点中等
红耳彩龟,REPORTED_IN,西藏自治区,year=null;status=分布点最少
红耳彩龟,REPORTED_IN,甘肃省,year=null;status=分布点最少
红耳彩龟,REPORTED_IN,山西省,year=null;status=分布点最少
红耳彩龟,REPORTED_IN,广州市,year=2017;status=潜在生态危害较严重
红耳彩龟,REPORTED_IN,杭州市,year=null;status=在寺庙放生池中发现
红耳彩龟,THRIVES_IN,湿地,null
红耳彩龟,THRIVES_IN,静水生态系统,null
红耳彩龟,THRIVES_IN,水库,null
红耳彩龟,THRIVES_IN,河流,null
红耳彩龟,COMPETES_WITH,中华草龟,severity=竞争
红耳彩龟,CAUSES,破坏生态平衡,type=生态危害
红耳彩龟,CAUSES,传播沙门氏杆菌,type=卫生危害
红耳彩龟,CAUSES,降低生物多样性,type=生态危害
红耳彩龟,CAUSES,经济损失,type=经济危害
红耳彩龟,PREYS_ON,龟卵,severity=捕食
红耳彩龟,PREYS_ON,初生幼体,severity=捕食
红耳彩龟,SUPPRESSED_BY,蚁类捕食,method=生物防治
红耳彩龟,THRIVES_IN,养殖废水,null
红耳彩龟,CAUSES,水体富营养化,type=环境污染
红耳彩龟,HAS_ALIAS,密西西比红耳龟,type=俗名
红耳彩龟,HAS_ALIAS,红耳泥龟,type=俗名
红耳彩龟,NATIVE_TO,格兰德河流域,null
格兰德河流域,LOCATED_IN,美国,null
红耳彩龟,HAS_HABIT,喜好日光浴,null
红耳彩龟,HAS_HABIT,受惊时迅速逃入水中,null
红耳彩龟,HAS_MORPHOLOGY,水生龟,null
红耳彩龟,THRIVES_IN,河川,null
红耳彩龟,THRIVES_IN,湖沼,null
红耳彩龟,THRIVES_IN,淡水流域,null
红耳彩龟,THRIVES_IN,半淡咸水流域,null
红耳彩龟,THRIVES_IN,海岸沼泽,null
红耳彩龟,INTRODUCED_VIA,宠物贸易,null
红耳彩龟,INTRODUCED_VIA,宠物养殖,null
红耳彩龟,INTRODUCED_VIA,人为释放,null
红耳彩龟,REPORTED_IN,中国大陆,year=null;status=野化种群
红耳彩龟,REPORTED_IN,台湾,year=null;status=野化种群
红耳彩龟,REPORTED_IN,泰国,year=null;status=野化种群
红耳彩龟,REPORTED_IN,澳洲,year=null;status=野化种群
红耳彩龟,REPORTED_IN,加拿大,year=null;status=野化种群
红耳彩龟,REPORTED_IN,夏威夷,year=null;status=野化种群
红耳彩龟,REPORTED_IN,南非,year=null;status=野化种群
红耳彩龟,REPORTED_IN,欧洲,year=null;status=野化种群
红耳彩龟,REPORTED_IN,中美洲,year=null;status=野化种群
红耳彩龟,REPORTED_IN,南美洲,year=null;status=野化种群
红耳彩龟,REPORTED_IN,北亚,year=null;status=野化种群
红耳彩龟,REPORTED_IN,南亚,year=null;status=野化种群
红耳彩龟,PREYS_ON,昆虫,severity=null
红耳彩龟,PREYS_ON,小龙虾,severity=null
红耳彩龟,PREYS_ON,虾,severity=null
红耳彩龟,PREYS_ON,蠕虫,severity=null
红耳彩龟,PREYS_ON,蜗牛,severity=null
红耳彩龟,PREYS_ON,两栖动物,severity=null
红耳彩龟,PREYS_ON,小鱼,severity=null
红耳彩龟,PREYS_ON,水生植物,severity=null
红耳彩龟,COMPETES_WITH,本土水生海龟,severity=竞争
红耳彩龟,CAUSES,破坏当地生态,type=生态问题
红耳彩龟,HAS_ALIAS,红耳水龟,type=俗名
红耳彩龟,NATIVE_TO,墨西哥北部,null
墨西哥北部,LOCATED_IN,墨西哥,null
红耳彩龟,HAS_MORPHOLOGY,红色耳斑,null
红耳彩龟,HAS_MORPHOLOGY,卵圆形扁平背甲,null
红耳彩龟,HAS_MORPHOLOGY,背甲长度可达40厘米,null
红耳彩龟,HAS_MORPHOLOGY,腹甲淡黄色具深色斑纹,null
红耳彩龟,HAS_MORPHOLOGY,部分蹼足,null
红耳彩龟,HAS_HABIT,变温动物,null
红耳彩龟,HAS_HABIT,需要频繁晒太阳,null
红耳彩龟,HAS_HABIT,幼体肉食性,null
红耳彩龟,HAS_HABIT,成体植食性为主,null
红耳彩龟,HAS_HABIT,冬眠（蛰伏）,null
红耳彩龟,THRIVES_IN,沼泽,null
红耳彩龟,THRIVES_IN,溪流,null
红耳彩龟,THRIVES_IN,流速缓慢的河流,null
红耳彩龟,THRIVES_IN,半咸水水域,null
红耳彩龟,INTRODUCED_VIA,宠物释放,null
红耳彩龟,INTRODUCED_VIA,养殖逃逸,null
红耳彩龟,COMPETES_WITH,本地龟类,severity=竞争食物和繁殖空间
红耳彩龟,COMPETES_WITH,西班牙拟龟,severity=竞争食物和晒太阳地点
红耳彩龟,COMPETES_WITH,黄腹彩龟,severity=杂交
红耳彩龟,PREYS_ON,本地水生动物,severity=捕食
红耳彩龟,PREYS_ON,稀有蛙类,severity=捕食
红耳彩龟,CAUSES,传播疾病,type=疾病传播
红耳彩龟,CAUSES,破坏生态平衡,type=生态影响
红耳彩龟,CAUSES,沙门氏菌感染,type=公共卫生风险
红耳彩龟,SUPPRESSED_BY,禁止进口贸易,method=法律
红耳彩龟,SUPPRESSED_BY,根除计划,method=管理
红耳彩龟,REPORTED_IN,百慕大,null
红耳彩龟,REPORTED_IN,加拿大,null
红耳彩龟,REPORTED_IN,澳大利亚,null
红耳彩龟,REPORTED_IN,英国,null
红耳彩龟,REPORTED_IN,南非,null
红耳彩龟,REPORTED_IN,以色列,null
红耳彩龟,REPORTED_IN,巴林,null
红耳彩龟,REPORTED_IN,关岛,null
红耳彩龟,REPORTED_IN,俄罗斯,null
红耳彩龟,REPORTED_IN,新南威尔士州,year=null;status=已建立繁殖种群
新南威尔士州,LOCATED_IN,澳大利亚,null
红耳彩龟,REPORTED_IN,昆士兰州,year=null;status=已建立繁殖种群
昆士兰州,LOCATED_IN,澳大利亚,null
红耳彩龟,REPORTED_IN,维多利亚州,year=null;status=发现个体
维多利亚州,LOCATED_IN,澳大利亚,null
红耳彩龟,REPORTED_IN,西澳大利亚州,year=null;status=发现个体
西澳大利亚州,LOCATED_IN,澳大利亚,null
红耳彩龟,REPORTED_IN,印度东北部,null
红耳彩龟,REPORTED_IN,迪普比尔野生动物保护区,year=2018-2019;status=发现
迪普比尔野生动物保护区,LOCATED_IN,阿萨姆邦,null
阿萨姆邦,LOCATED_IN,印度,null
红耳彩龟,REPORTED_IN,艾藻尔,year=null;status=发现
艾藻尔,LOCATED_IN,米佐拉姆邦,null
米佐拉姆邦,LOCATED_IN,印度,null
红耳彩龟,REPORTED_IN,佛罗里达州,year=null;status=禁止销售野生型
佛罗里达州,LOCATED_IN,美国,null
